,0
1895,546.3242
1896,546.3558
1897,546.3942
1898,546.4503
1899,547.1804
1900,547.2779
1901,547.3208
1902,547.3502
1903,547.3815
1904,548.2388
1905,548.2818
1906,548.3535
1907,548.3819
1908,548.4021
1909,549.24
1910,549.282
1911,549.3255
1912,549.353
1913,550.2851
1914,550.3179
1915,550.3529
1916,550.3861
1917,551.2794
1918,551.3524
1919,552.2668
1920,552.3036
1921,552.3501
1922,553.3588
1923,553.4671
1924,553.8086
1925,554.0807
1926,554.2615
1927,554.3357
1928,554.3825
1929,554.538
1930,555.1635
1931,555.2235
1932,555.2961
1933,555.3195
1934,555.3522
1935,555.3802
1936,555.3957
1937,555.4128
1938,555.4722
1939,555.7928
1940,556.1643
1941,556.2973
1942,556.3541
1943,556.4734
1944,557.2702
1945,557.2991
1946,557.32
1947,557.3446
1948,557.3749
1949,557.4468
1950,558.2423
1951,558.2745
1952,558.3077
1953,558.3529
1954,558.4656
1955,559.2509
1956,559.3195
1957,559.348
1958,559.4707
1959,560.1985
1960,560.2693
1961,560.3272
1962,560.3594
1963,560.4679
1964,561.1976
1965,561.3137
1966,561.3268
1967,561.3585
1968,561.3896
1969,561.4865
1970,562.1765
1971,562.3591
1972,563.1993
1973,563.2753
1974,563.3188
1975,563.3572
1976,563.5059
1977,564.1959
1978,564.2874
1979,564.358
1980,564.394
1981,565.1951
1982,565.2796
1983,565.3651
1984,565.5176
1985,566.1951
1986,566.2751
1987,566.3593
1988,566.3897
1989,567.1975
1990,567.2842
1991,567.3218
1992,567.3801
1993,567.5323
1994,568.2454
1995,568.2802
1996,568.3628
1997,568.3961
1998,569.1961
1999,569.3217
2000,569.3587
2001,569.4043
2002,570.1769
2003,570.2461
2004,570.2765
2005,570.3173
2006,570.3575
2007,570.4578
2008,571.1965
2009,571.2386
2010,571.2514
2011,571.2777
2012,571.3082
2013,571.3204
2014,571.3825
2015,572.2022
2016,572.3052
2017,572.3547
2018,572.4804
2019,572.5467
2020,573.2059
2021,573.3156
2022,573.3271
2023,573.3579
2024,573.3984
2025,573.4848
2026,574.2038
2027,574.3199
2028,574.3626
2029,574.4109
2030,574.4844
2031,574.5137
2032,575.1931
2033,575.2848
2034,575.3254
2035,575.3618
2036,575.388
2037,575.4131
2038,575.4501
2039,575.4846
2040,576.1919
2041,576.2273
2042,576.2509
2043,576.2848
2044,576.3004
2045,576.3323
2046,576.3668
2047,576.4143
2048,576.4926
2049,577.1934
2050,577.3105
2051,577.3378
2052,577.3571
2053,577.3865
2054,577.4919
2055,578.2187
2056,578.2874
2057,578.3591
2058,578.3952
2059,579.2018
2060,579.2855
2061,579.3212
2062,579.3333
2063,579.3581
2064,579.3939
2065,579.4121
2066,580.2029
2067,580.2793
2068,580.3688
2069,580.4098
2070,581.2035
2071,581.289
2072,581.3628
2073,582.1977
2074,582.2866
2075,582.3712
2076,583.2049
2077,583.2891
2078,583.3612
2079,583.414
2080,584.2015
2081,584.2847
2082,584.3633
2083,585.1995
2084,585.2869
2085,585.3567
2086,585.3851
2087,586.2002
2088,586.2461
2089,586.2847
2090,586.3807
2091,586.4071
2092,586.4963
2093,587.211
2094,587.289
2095,587.3905
2096,587.4117
2097,588.2071
2098,588.3264
2099,588.3699
2100,588.4065
2101,588.4771
2102,589.2022
2103,589.2965
2104,589.3723
2105,589.4224
2106,589.4741
2107,590.2007
2108,590.2407
2109,590.3
2110,590.3351
2111,590.3749
2112,590.4081
2113,590.4817
2114,591.2061
2115,591.2446
2116,591.2937
2117,591.3286
2118,591.3737
2119,591.4093
2120,592.2171
2121,592.2949
2122,592.3729
2123,592.4121
2124,593.2115
2125,593.2933
2126,593.3269
2127,593.3666
2128,593.4053
2129,594.1989
2130,594.2937
2131,594.374
2132,594.5012
2133,594.571
2134,594.6468
2135,594.7904
2136,594.9949
2137,595.0925
2138,595.2053
2139,595.3304
2140,595.3729
2141,595.4199
2142,595.498
2143,595.8512
2144,596.2076
2145,596.3357
2146,596.3673
2147,596.4006
2148,596.4172
2149,596.4999
2150,597.2092
2151,597.2996
2152,597.3692
2153,597.4096
2154,597.4337
2155,598.2157
2156,598.2979
2157,598.3661
2158,598.464
2159,598.5091
2160,599.2143
2161,599.296
2162,599.3406
2163,599.3727
2164,599.4039
2165,599.4618
2166,599.4974
2167,599.5278
2168,600.215
2169,600.2952
2170,600.341
2171,600.3846
2172,600.5082
2173,600.5445
2174,601.2159
2175,601.2575
2176,601.2957
2177,601.3652
2178,601.3939
2179,601.4582
2180,601.4942
2181,602.2149
2182,602.3034
2183,602.3746
2184,602.4578
2185,602.5159
2186,603.2159
2187,603.3024
2188,603.3712
2189,603.4707
2190,603.503
2191,604.2193
2192,604.2994
2193,604.3393
2194,604.4184
2195,604.474
2196,605.2172
2197,605.3
2198,605.4765
2199,606.2205
2200,606.2971
2201,606.3754
2202,606.4799
2203,607.2138
2204,608.2112
2205,608.306
2206,608.3771
2207,609.2136
2208,609.3047
2209,609.4024
2210,610.2101
2211,610.3076
2212,610.3687
2213,611.2138
2214,611.2855
2215,611.3726
2216,611.4827
2217,612.2166
2218,612.2919
2219,612.3709
2220,612.3961
2221,612.4816
2222,613.2141
2223,613.3005
2224,613.3787
2225,613.411
2226,613.493
2227,614.2112
2228,614.3043
2229,614.3398
2230,614.4186
2231,614.4569
2232,614.4975
2233,614.5258
2234,615.1765
2235,615.2073
2236,615.3057
2237,615.4898
2238,616.1863
2239,616.2923
2240,616.3441
2241,616.385
2242,616.4757
2243,617.1994
2244,617.2627
2245,617.3019
2246,617.475
2247,618.2106
2248,618.2649
2249,618.2983
2250,618.534
2251,619.2131
2252,619.305
2253,619.3779
2254,619.4241
2255,620.2174
2256,620.3057
2257,620.391
2258,621.2143
2259,621.3178
2260,621.3911
2261,622.2126
2262,622.2475
2263,622.3187
2264,622.3951
2265,623.2144
2266,623.2759
2267,623.3142
2268,623.3901
2269,623.4343
2270,624.2177
2271,624.2857
2272,624.3145
2273,624.389
2274,624.4835
2275,625.2283
2276,625.2898
2277,625.3326
2278,625.3768
2279,625.4081
2280,625.4234
2281,625.454
2282,626.2291
2283,626.344
2284,626.534
2285,627.2319
2286,627.2719
2287,627.3763
2288,627.4115
2289,627.5351
2290,628.2284
2291,628.2696
2292,628.3056
2293,628.3367
2294,628.3854
2295,628.424
2296,628.4772
2297,628.5136
2298,628.5475
2299,629.2298
2300,629.3168
2301,629.3747
2302,629.4506
2303,630.215
2304,630.271
2305,630.3278
2306,630.3759
2307,630.4908
2308,631.1689
2309,631.2776
2310,631.3061
2311,631.3496
2312,631.4924
2313,631.5572
2314,632.1752
2315,632.2123
2316,632.2683
2317,632.3154
2318,632.3813
2319,632.4182
2320,632.501
2321,633.2286
2322,633.2567
2323,633.2816
2324,633.3151
2325,633.38
2326,633.4087
2327,633.4455
2328,633.498
2329,634.2185
2330,634.2757
2331,634.313
2332,634.3476
2333,634.4307
2334,634.5234
2335,635.2248
2336,635.3173
2337,635.388
2338,635.4813
2339,635.5156
2340,636.222
2341,636.3132
2342,636.3502
2343,636.3832
2344,636.4853
2345,636.519
2346,637.2262
2347,637.309
2348,637.4909
2349,638.2276
2350,638.3159
2351,638.3793
2352,638.4199
2353,638.5039
2354,638.5614
2355,639.3185
2356,639.3929
2357,639.4417
2358,639.5158
2359,640.2364
2360,640.3113
2361,640.3854
2362,640.4168
2363,640.5152
2364,641.2329
2365,641.308
2366,641.3643
2367,641.3976
2368,641.4347
2369,641.5178
2370,642.24
2371,642.284
2372,642.383
2373,642.4179
2374,642.4879
2375,642.5198
2376,642.5572
2377,643.2362
2378,643.2796
2379,643.3174
2380,643.3491
2381,643.3905
2382,643.426
2383,643.4913
2384,643.5284
2385,644.2339
2386,644.2746
2387,644.3512
2388,644.3919
2389,644.5045
2390,645.2348
2391,645.3276
2392,645.3884
2393,645.4232
2394,645.4954
2395,645.5365
2396,646.2338
2397,646.3167
2398,646.3911
2399,646.5013
2400,647.2303
2401,647.3239
2402,647.3938
2403,647.4376
2404,647.4705
2405,648.2333
2406,648.3235
2407,648.4217
2408,649.2362
2409,649.3391
2410,649.385
2411,650.1415
2412,650.2431
2413,650.3163
2414,650.3366
2415,651.2401
2416,651.3176
2417,651.3974
2418,651.4744
2419,652.2426
2420,652.2933
2421,652.3181
2422,652.3855
2423,652.4206
2424,652.4797
2425,653.2402
2426,653.3072
2427,653.382
2428,653.4165
2429,653.4506
2430,653.489
2431,654.2411
2432,654.3222
2433,654.3904
2434,654.4412
2435,654.4968
2436,654.5341
2437,655.2459
2438,655.2861
2439,655.4403
2440,656.2487
2441,656.2966
2442,656.3241
2443,656.4653
2444,656.5092
2445,656.5782
2446,656.6191
2447,657.1699
2448,657.2101
2449,657.2459
2450,657.2942
2451,657.3292
2452,657.3917
2453,657.4161
2454,657.4304
2455,657.4503
2456,657.4752
2457,657.515
2458,657.5899
2459,658.248
2460,658.3031
2461,658.4517
2462,658.5232
2463,658.5559
2464,658.588
2465,659.1861
2466,659.2484
2467,659.3308
2468,659.4578
2469,660.2463
2470,660.3423
2471,660.4061
2472,660.4187
2473,660.473
2474,660.5123
2475,660.5422
2476,661.186
2477,661.2455
2478,661.3447
2479,661.3893
2480,661.4284
2481,661.4885
2482,662.1875
2483,662.2441
2484,662.2793
2485,662.3334
2486,662.4108
2487,662.4465
2488,662.4925
2489,662.5422
2490,663.1828
2491,663.2491
2492,663.2933
2493,663.3392
2494,663.4287
2495,663.4513
2496,663.5113
2497,664.2506
2498,664.3471
2499,664.3878
2500,664.4555
2501,664.5219
2502,664.5801
2503,664.6129
2504,665.2407
2505,665.4341
2506,665.5313
2507,665.5789
2508,666.2171
2509,666.2506
2510,666.3994
2511,666.4483
2512,666.5274
2513,666.5829
2514,667.2411
2515,667.3404
2516,667.4091
2517,667.4492
2518,667.5873
2519,668.2472
2520,668.2862
2521,668.3282
2522,668.3582
2523,668.4039
2524,668.4429
2525,668.5883
2526,669.2029
2527,669.2452
2528,669.3412
2529,669.3928
2530,669.4767
2531,669.5212
2532,669.5594
2533,670.2565
2534,670.306
2535,670.352
2536,670.388
2537,670.4278
2538,670.4488
2539,670.5266
2540,670.5892
2541,671.2566
2542,671.3161
2543,671.3659
2544,671.4703
2545,671.5926
2546,672.1987
2547,672.257
2548,672.3274
2549,672.36
2550,672.3926
2551,672.4283
2552,672.5197
2553,672.5353
2554,672.5817
2555,673.2584
2556,673.3272
2557,673.4282
2558,673.4849
2559,673.5211
2560,673.5369
2561,674.2544
2562,674.3384
2563,674.3884
2564,674.4926
2565,674.529
2566,675.2546
2567,675.3895
2568,675.4281
2569,675.4889
2570,675.5229
2571,676.2263
2572,676.2573
2573,676.3944
2574,676.4877
2575,677.2589
2576,677.3446
2577,677.3863
2578,677.4925
2579,677.5331
2580,678.2543
2581,678.3722
2582,678.4346
2583,678.4677
2584,678.5069
2585,678.5361
2586,679.2629
2587,679.3503
2588,679.3938
2589,679.4618
2590,680.2592
2591,680.3516
2592,680.4028
2593,680.4154
2594,680.4486
2595,680.4617
2596,680.4996
2597,681.2228
2598,681.2563
2599,681.3573
2600,681.4068
2601,681.4409
2602,681.4521
2603,681.4717
2604,681.5069
2605,681.5464
2606,682.2113
2607,682.26
2608,682.3284
2609,682.3374
2610,682.4252
2611,682.4385
2612,682.4526
2613,682.5091
2614,682.5935
2615,683.2313
2616,683.2714
2617,683.3042
2618,683.413
2619,683.4421
2620,683.513
2621,683.5978
2622,683.646
2623,684.241
2624,684.4128
2625,684.4296
2626,684.4663
2627,684.5061
2628,684.5506
2629,684.6037
2630,684.6386
2631,685.2631
2632,685.3071
2633,685.3414
2634,685.3716
2635,685.4153
2636,685.454
2637,685.4862
2638,685.5256
2639,685.549
2640,685.607
2641,686.2589
2642,686.35
2643,686.3848
2644,686.4888
2645,686.5293
2646,686.6121
2647,687.2611
2648,687.2974
2649,687.3855
2650,687.4212
2651,687.5006
2652,687.5415
2653,687.5851
2654,687.6202
2655,688.2626
2656,688.3196
2657,688.3434
2658,688.3861
2659,688.4983
2660,688.5119
2661,688.543
2662,688.5756
2663,689.2344
2664,689.2621
2665,689.3035
2666,689.3419
2667,689.351
2668,689.3892
2669,689.4521
2670,689.488
2671,689.5516
2672,690.2589
2673,690.3573
2674,690.4014
2675,690.4638
2676,690.4952
2677,690.5124
2678,690.5638
2679,691.2631
2680,691.4011
2681,691.496
2682,691.5538
2683,692.262
2684,692.3612
2685,692.3979
2686,692.4964
2687,693.262
2688,693.3708
2689,693.4378
2690,693.447
2691,693.4856
2692,693.5286
2693,694.2619
2694,694.4008
2695,694.4865
2696,694.5269
2697,695.2666
2698,695.3762
2699,695.417
2700,695.4397
2701,696.2712
2702,696.3428
2703,696.3883
2704,696.4263
2705,696.476
2706,696.6015
2707,697.2361
2708,697.2723
2709,697.3082
2710,697.3339
2711,697.38
2712,697.4177
2713,697.4295
2714,697.4484
2715,697.4839
2716,697.5433
2717,698.2709
2718,698.3729
2719,698.4216
2720,698.498
2721,698.5369
2722,698.5432
2723,698.5613
2724,698.5998
2725,699.1972
2726,699.2671
2727,699.3101
2728,699.3312
2729,699.385
2730,699.4244
2731,699.5009
2732,699.5642
2733,700.2735
2734,700.3069
2735,700.3268
2736,700.3565
2737,700.3728
2738,700.4385
2739,700.473
2740,700.5148
2741,700.5595
2742,700.603
2743,701.2697
2744,701.407
2745,701.518
2746,701.5593
2747,701.6106
2748,702.2686
2749,702.3349
2750,702.3647
2751,702.4066
2752,702.4788
2753,702.528
2754,702.6163
2755,703.2709
2756,703.3175
2757,703.3451
2758,703.3631
2759,703.4101
2760,703.4646
2761,703.5119
2762,704.2751
2763,704.3203
2764,704.3383
2765,704.3622
2766,704.4088
2767,704.5247
2768,705.2687
2769,705.3233
2770,705.3566
2771,705.3935
2772,705.5554
2773,706.3098
2774,706.3685
2775,706.4136
2776,706.4332
2777,706.5096
2778,707.2276
2779,707.2695
2780,707.3097
2781,707.347
2782,707.3849
2783,707.439
2784,707.478
2785,708.2805
2786,708.3107
2787,708.3267
2788,708.354
2789,708.3901
2790,708.5086
2791,708.5269
2792,708.5666
2793,709.2661
2794,709.2986
2795,709.3731
2796,709.4188
2797,709.4749
2798,709.5207
2799,709.5659
2800,709.596
2801,710.2724
2802,710.3303
2803,710.3729
2804,710.4098
2805,710.442
2806,710.4926
2807,710.5989
2808,711.2723
2809,711.311
2810,711.3915
2811,711.577
2812,711.6217
2813,712.27
2814,712.4057
2815,712.4396
2816,712.4745
2817,712.5084
2818,712.5862
2819,712.6405
2820,713.2764
2821,713.316
2822,713.3925
2823,713.4419
2824,713.4757
2825,713.5161
2826,713.559
2827,713.5907
2828,713.6497
2829,714.2756
2830,714.3231
2831,714.3434
2832,714.3946
2833,714.4385
2834,714.5186
2835,714.5569
2836,714.6498
2837,715.2793
2838,715.3337
2839,715.3969
2840,715.45
2841,715.5056
2842,715.5756
2843,715.6112
2844,715.6502
2845,716.281
2846,716.4032
2847,716.4747
2848,716.5225
2849,716.5701
2850,716.6014
2851,716.642
2852,717.2786
2853,717.3126
2854,717.3596
2855,717.5123
2856,717.564
2857,718.2783
2858,718.4083
2859,718.4981
2860,718.5312
2861,718.572
2862,718.6111
2863,719.2819
2864,719.3113
2865,719.3486
2866,719.4126
2867,719.4654
2868,719.5243
2869,720.2822
2870,720.3264
2871,720.3975
2872,720.4474
2873,720.5052
2874,720.5638
2875,721.281
2876,721.3846
2877,721.4577
2878,721.54
2879,722.2848
2880,722.3413
2881,722.3897
2882,722.4407
2883,723.2852
2884,723.3644
2885,723.3941
2886,723.4371
2887,723.5465
2888,724.2497
2889,724.3071
2890,724.3304
2891,724.3967
2892,724.4385
2893,724.4464
2894,724.4828
2895,724.5628
2896,725.2614
2897,725.2969
2898,725.3392
2899,725.3544
2900,725.4057
2901,726.3368
2902,726.3654
2903,726.3741
2904,726.4113
2905,726.4515
2906,726.5344
2907,726.6203
2908,727.2966
2909,727.3348
2910,727.356
2911,727.3769
2912,727.4187
2913,727.5351
2914,727.5767
2915,728.2472
2916,728.2898
2917,728.3339
2918,728.3797
2919,728.4155
2920,728.4597
2921,728.6339
2922,729.2508
2923,729.2922
2924,729.3281
2925,729.3749
2926,729.417
2927,729.4602
2928,729.5069
2929,729.5503
2930,729.5871
2931,730.2782
2932,730.3355
2933,730.383
2934,730.5602
2935,730.6453
2936,731.278
2937,731.3858
2938,731.4336
2939,731.4704
2940,731.564
2941,732.2772
2942,732.3764
2943,732.4432
2944,732.5032
2945,733.2773
2946,733.3645
2947,733.4229
2948,733.4612
2949,733.5144
2950,733.564
2951,734.2759
2952,734.3714
2953,734.4128
2954,734.462
2955,734.5267
2956,735.3754
2957,735.4199
2958,735.4749
2959,735.5557
2960,736.2718
2961,736.3099
2962,736.3422
2963,736.3799
2964,736.4834
2965,736.5391
2966,736.5735
2967,737.3314
2968,737.3811
2969,737.4303
2970,737.509
2971,737.5522
2972,738.2925
2973,738.3812
2974,738.4745
2975,738.5184
2976,739.2925
2977,739.384
2978,739.451
2979,739.5517
2980,739.6031
2981,740.2844
2982,740.3334
2983,740.3681
2984,740.3994
2985,740.4539
2986,740.4794
2987,740.5196
2988,740.6098
2989,741.2978
2990,741.3435
2991,741.3676
2992,741.4018
2993,741.4623
2994,741.5145
2995,741.5719
2996,741.6225
2997,742.2924
2998,742.4028
2999,742.5413
3000,742.6268
3001,743.2998
3002,743.3575
3003,743.4152
3004,743.4658
3005,743.5385
3006,743.5772
3007,743.6232
3008,744.2533
3009,744.2946
3010,744.3636
3011,744.4126
3012,744.5132
3013,744.5556
3014,744.5954
3015,744.6361
3016,745.2615
3017,745.2966
3018,745.3322
3019,745.3581
3020,745.3981
3021,745.4969
3022,745.5578
3023,746.2583
3024,746.3022
3025,746.3525
3026,746.3947
3027,746.4275
3028,746.4625
3029,746.5131
3030,746.5505
3031,746.5976
3032,746.6403
3033,747.2475
3034,747.2933
3035,747.3505
3036,747.376
3037,747.402
3038,747.475
3039,748.2467
3040,748.2947
3041,748.3397
3042,748.3656
3043,748.4079
3044,748.4751
3045,748.5274
3046,749.2531
3047,749.2981
3048,749.3698
3049,749.4101
3050,749.4795
3051,750.293
3052,750.3375
3053,750.4019
3054,750.4419
3055,750.5434
3056,751.2451
3057,751.2925
3058,751.3982
3059,751.447
3060,751.4634
3061,751.5875
3062,752.2557
3063,752.3024
3064,752.3554
3065,752.3702
3066,752.4034
3067,752.4484
3068,752.508
3069,752.5605
3070,753.301
3071,753.3558
3072,753.4055
3073,753.4495
3074,753.5357
3075,753.5969
3076,753.6329
3077,754.2898
3078,754.3389
3079,754.4006
3080,754.4537
3081,754.5403
3082,754.5709
3083,754.6094
3084,755.2852
3085,755.382
3086,755.4507
3087,755.5521
3088,755.6161
3089,756.2842
3090,756.3865
3091,756.431
3092,756.5652
3093,756.6286
3094,757.2754
3095,757.3232
3096,757.4605
3097,757.5647
3098,757.629
3099,758.2793
3100,758.3381
3101,758.3832
3102,758.5148
3103,758.5696
3104,759.2737
3105,759.3782
3106,759.4739
3107,759.579
3108,760.276
3109,760.3891
3110,760.4748
3111,760.5398
3112,761.2817
3113,761.3875
3114,761.4937
3115,762.3312
3116,762.3859
3117,762.5438
3118,762.5815
3119,763.2855
3120,763.3357
3121,763.3914
3122,763.5086
3123,763.5509
3124,764.2784
3125,764.347
3126,764.3903
3127,764.5736
3128,765.3086
3129,765.3782
3130,765.4153
3131,765.5219
3132,765.5661
3133,766.2592
3134,766.3087
3135,766.3654
3136,766.4188
3137,766.5421
3138,767.309
3139,767.3534
3140,767.4245
3141,767.5019
3142,767.5416
3143,767.5851
3144,767.6311
3145,768.2609
3146,768.3114
3147,768.3569
3148,768.4168
3149,768.4714
3150,768.5158
3151,768.556
3152,768.623
3153,769.3079
3154,769.4168
3155,769.4673
3156,769.5111
3157,769.5559
3158,769.6254
3159,770.312
3160,770.3634
3161,770.4055
3162,770.4544
3163,770.5012
3164,770.5728
3165,770.6489
3166,771.3013
3167,771.356
3168,771.4186
3169,771.5275
3170,771.5718
3171,771.6466
3172,772.2914
3173,772.371
3174,772.4113
3175,772.4976
3176,772.533
3177,772.5851
3178,772.6493
3179,773.3041
3180,773.424
3181,773.4632
3182,773.5384
3183,773.5858
3184,773.649
3185,774.301
3186,774.4086
3187,774.455
3188,774.5889
3189,775.3101
3190,775.4735
3191,775.6495
3192,776.3087
3193,776.4254
3194,776.4582
3195,776.4909
3196,776.5189
3197,776.5575
3198,777.3109
3199,777.4027
3200,777.4592
3201,777.5587
3202,778.3095
3203,778.4041
3204,778.5717
3205,778.618
3206,779.2626
3207,779.3086
3208,779.4038
3209,779.6247
3210,780.2859
3211,780.5014
3212,780.5673
3213,781.291
3214,781.4724
3215,781.5226
3216,781.5666
3217,781.6471
3218,782.2718
3219,782.4871
3220,782.5653
3221,782.6499
3222,783.2889
3223,783.4759
3224,783.5603
3225,783.6408
3226,784.2874
3227,784.4759
3228,784.5751
3229,784.6272
3230,785.2836
3231,785.3881
3232,785.4897
3233,785.5669
3234,785.6447
3235,786.2907
3236,786.3945
3237,786.5029
3238,786.5517
3239,786.6421
3240,787.2976
3241,787.3468
3242,787.3955
3243,787.496
3244,788.2923
3245,788.396
3246,788.4734
3247,788.5554
3248,788.606
3249,789.291
3250,789.4028
3251,789.4788
3252,789.5388
3253,789.587
3254,790.3922
3255,790.4537
3256,790.4954
3257,790.6156
3258,791.2796
3259,791.3231
3260,791.4046
3261,791.4572
3262,791.5481
3263,791.5911
3264,792.3168
3265,792.4003
3266,792.4536
3267,792.5567
3268,792.5979
3269,793.3211
3270,793.4519
3271,793.5578
3272,793.6044
3273,793.6411
3274,794.3161
3275,794.4455
3276,794.4867
3277,794.5735
3278,794.6235
3279,795.3122
3280,795.4199
3281,795.5737
3282,795.6373
3283,795.6921
3284,796.3102
3285,796.45
3286,796.4997
3287,796.5823
3288,797.3062
3289,797.4444
3290,797.5351
3291,797.5828
3292,797.6612
3293,797.7231
3294,798.31
3295,798.5012
3296,798.5538
3297,798.6638
3298,799.3133
3299,799.4487
3300,799.4987
3301,799.5625
3302,799.6748
3303,800.3026
3304,800.5548
3305,800.6085
3306,800.6733
3307,801.298
3308,801.4514
3309,801.5664
3310,801.6794
3311,802.3032
3312,802.3731
3313,802.5615
3314,803.4413
3315,803.5482
3316,803.6086
3317,804.3112
3318,804.4459
3319,804.5291
3320,804.585
3321,805.5586
3322,805.6125
3323,806.297
3324,806.4188
3325,806.5729
3326,807.3143
3327,807.4905
3328,807.5558
3329,807.6102
3330,808.4747
3331,808.5676
3332,808.6136
3333,809.3187
3334,809.4566
3335,809.5604
3336,809.6395
3337,810.5998
3338,810.6611
3339,811.5739
3340,811.6169
3341,811.6583
3342,812.5648
3343,812.6395
3344,813.6676
3345,814.5651
3346,815.3244
3347,815.4335
3348,815.5483
3349,815.6714
3350,816.3267
3351,816.4459
3352,816.5704
3353,816.6246
3354,817.3257
3355,817.4507
3356,817.5615
3357,818.3228
3358,818.466
3359,818.5956
3360,818.6454
3361,819.3254
3362,819.4563
3363,819.6407
3364,820.3136
3365,820.4335
3366,820.5841
3367,820.639
3368,820.6794
3369,821.319
3370,821.4669
3371,821.6477
3372,822.3139
3373,822.497
3374,822.5761
3375,823.3283
3376,823.4679
3377,823.5674
3378,823.6243
3379,824.3309
3380,824.4871
3381,824.5613
3382,824.6067
3383,824.6562
3384,825.3005
3385,825.6188
3386,825.6806
3387,826.2959
3388,826.5666
3389,827.6219
3390,827.697
3391,828.55
3392,828.6428
3393,829.5641
3394,829.6229
3395,830.3122
3396,830.5636
3397,830.6432
3398,831.3175
3399,831.4635
3400,831.5595
3401,831.6224
3402,832.3158
3403,832.5218
3404,832.5712
3405,832.6435
3406,833.3181
3407,833.4611
3408,833.5609
3409,833.6445
3410,834.31
3411,834.46
3412,834.6074
3413,835.3306
3414,835.5473
3415,835.6021
3416,836.5574
3417,836.6392
3418,837.5681
3419,837.6716
3420,838.4646
3421,838.5697
3422,840.568
3423,840.6289
3424,840.6922
3425,841.5984
3426,841.6994
3427,842.7012
3428,843.5989
3429,844.5773
3430,844.6436
3431,845.3191
3432,845.5733
3433,845.643
3434,846.3222
3435,846.5778
3436,846.6578
3437,847.3197
3438,847.5756
3439,847.6588
3440,848.3301
3441,848.5739
3442,849.3179
3443,849.5759
3444,849.6601
3445,850.5759
3446,850.6641
3447,851.5813
3448,851.6494
3449,852.4417
3450,852.5902
3451,853.6084
3452,853.7032
3453,854.5811
3454,854.6543
3455,854.7085
3456,855.6336
3457,855.7045
3458,857.5078
3459,857.6287
3460,858.5987
3461,858.6502
3462,859.567
3463,860.3508
3464,860.6313
3465,861.3409
3466,861.5625
3467,861.6193
3468,861.6748
3469,862.3302
3470,862.5686
3471,862.659
3472,862.7385
3473,863.3329
3474,863.5733
3475,863.6879
3476,864.3456
3477,864.4875
3478,864.5828
3479,865.5109
3480,865.6204
3481,865.7542
3482,866.4437
3483,866.5866
3484,866.6047
3485,866.6227
3486,866.6428
3487,866.6733
3488,866.7118
3489,867.4493
3490,867.5451
3491,867.625
3492,867.7203
3493,868.546
3494,868.6079
3495,868.7224
3496,869.3717
3497,869.5888
3498,869.7326
3499,870.6455
3500,870.7306
3501,873.3105
3502,873.5992
3503,874.6094
3504,874.6861
3505,875.3449
3506,875.6035
3507,875.763
3508,876.3349
3509,876.6085
3510,876.6407
3511,876.7549
3512,877.6076
3513,877.7035
3514,877.7466
3515,878.3485
3516,878.5824
3517,878.7085
3518,879.507
3519,879.6177
3520,879.718
3521,880.459
3522,880.6029
3523,880.6736
3524,880.7263
3525,881.462
3526,881.6125
3527,882.3398
3528,882.4752
3529,882.6151
3530,883.5434
3531,883.6675
3532,883.7249
3533,884.7157
3534,885.6109
3535,885.6581
3536,886.336
3537,886.4556
3538,887.3449
3539,887.4718
3540,887.6264
3541,887.7062
3542,888.4499
3543,888.5827
3544,888.6785
3545,888.7523
3546,889.3509
3547,889.5984
3548,889.6432
3549,890.47
3550,890.5342
3551,890.6167
3552,890.6797
3553,890.7209
3554,891.3862
3555,891.4567
3556,891.5112
3557,891.559
3558,891.6109
3559,891.7219
3560,891.7636
3561,892.404
3562,892.4667
3563,892.542
3564,892.6138
3565,892.6749
3566,892.6984
3567,892.7263
3568,892.7512
3569,893.3641
3570,893.4044
3571,893.4824
3572,893.539
3573,893.6186
3574,893.7406
3575,894.3723
3576,894.4751
3577,894.544
3578,895.4781
3579,895.5936
3580,895.7996
3581,896.4101
3582,896.4731
3583,896.5959
3584,896.6337
3585,897.6017
3586,897.672
3587,897.7535
3588,898.3456
3589,898.4366
3590,898.4961
3591,898.6019
3592,898.6482
3593,898.7651
3594,899.4853
3595,899.6094
3596,900.4952
3597,900.5883
3598,900.7686
3599,901.7162
3600,901.7694
3601,902.434
3602,902.494
3603,902.5909
3604,902.6482
3605,902.7477
3606,903.3398
3607,903.6411
3608,903.7347
3609,904.6586
3610,905.4515
3611,905.7362
3612,906.4737
3613,906.5801
3614,906.624
3615,907.4751
3616,907.677
3617,907.7601
3618,908.4682
3619,908.6272
3620,908.7007
3621,908.76
3622,909.4706
3623,909.7377
3624,910.7264
3625,910.7925
3626,911.4774
3627,911.5855
3628,911.6902
3629,911.7438
3630,912.4922
3631,912.6165
3632,912.7461
3633,913.4507
3634,913.6145
3635,913.7075
3636,914.4705
3637,914.585
3638,914.6274
3639,914.7121
3640,915.4269
3641,915.6247
3642,915.6543
3643,915.7167
3644,916.4027
3645,916.6284
3646,916.7234
3647,917.3959
3648,917.4691
3649,917.6255
3650,917.7399
3651,917.7834
3652,918.4088
3653,918.5052
3654,918.638
3655,918.7462
3656,918.7988
3657,919.4133
3658,919.4912
3659,919.5657
3660,919.6381
3661,919.7572
3662,920.4178
3663,920.4922
3664,920.6001
3665,920.6698
3666,920.7574
3667,921.4216
