,0
1896,540.381
1897,540.5074
1898,541.2744
1899,541.3466
1900,541.3833
1901,542.2665
1902,542.3482
1903,543.2757
1904,543.3195
1905,543.3502
1906,544.2709
1907,544.302
1908,544.3485
1909,544.4501
1910,545.2123
1911,545.28
1912,545.3158
1913,545.4539
1914,546.1571
1915,546.2277
1916,546.2442
1917,546.2746
1918,546.3242
1919,546.3558
1920,546.3942
1921,546.4503
1922,547.1804
1923,547.2779
1924,547.3208
1925,547.3502
1926,547.3815
1927,548.2388
1928,548.2818
1929,548.3535
1930,548.3819
1931,548.4021
1932,549.24
1933,549.282
1934,549.3255
1935,549.353
1936,550.2851
1937,550.3179
1938,550.3529
1939,550.3861
1940,551.2794
1941,551.3524
1942,552.2668
1943,552.3036
1944,552.3501
1945,553.2933
1946,553.3588
1947,553.4671
1948,553.8086
1949,554.0807
1950,554.2615
1951,554.3357
1952,554.3825
1953,554.4652
1954,554.538
1955,555.1635
1956,555.2235
1957,555.2645
1958,555.2961
1959,555.3195
1960,555.3522
1961,555.3802
1962,555.3957
1963,555.4128
1964,555.4722
1965,555.7928
1966,556.1643
1967,556.2672
1968,556.2973
1969,556.3541
1970,556.4734
1971,557.2702
1972,557.2991
1973,557.32
1974,557.3446
1975,557.3749
1976,557.4468
1977,558.2423
1978,558.2745
1979,558.3077
1980,558.3529
1981,558.4656
1982,559.2509
1983,559.2795
1984,559.3195
1985,559.348
1986,559.4707
1987,560.1985
1988,560.2693
1989,560.3272
1990,560.3594
1991,560.4679
1992,561.1976
1993,561.2716
1994,561.3137
1995,561.3268
1996,561.3585
1997,561.3896
1998,561.4865
1999,562.1765
2000,562.2728
2001,562.3591
2002,563.1993
2003,563.2753
2004,563.3188
2005,563.3572
2006,563.5059
2007,564.1959
2008,564.2874
2009,564.358
2010,564.394
2011,565.1951
2012,565.2796
2013,565.3651
2014,565.5176
2015,566.1951
2016,566.2751
2017,566.3593
2018,566.3897
2019,567.1975
2020,567.2842
2021,567.3218
2022,567.3801
2023,567.5323
2024,568.2454
2025,568.2802
2026,568.3628
2027,568.3961
2028,569.1961
2029,569.2815
2030,569.3217
2031,569.3587
2032,569.4043
2033,570.1769
2034,570.2461
2035,570.2765
2036,570.3173
2037,570.3575
2038,570.4578
2039,571.1965
2040,571.2386
2041,571.2514
2042,571.2777
2043,571.3082
2044,571.3204
2045,571.3825
2046,572.2022
2047,572.3052
2048,572.3547
2049,572.4804
2050,572.5467
2051,573.2059
2052,573.3156
2053,573.3271
2054,573.3579
2055,573.3984
2056,573.4848
2057,574.2038
2058,574.2813
2059,574.3199
2060,574.3626
2061,574.4109
2062,574.4844
2063,574.5137
2064,575.1931
2065,575.2848
2066,575.3254
2067,575.3618
2068,575.388
2069,575.4131
2070,575.4501
2071,575.4846
2072,576.1919
2073,576.2273
2074,576.2509
2075,576.2848
2076,576.3004
2077,576.3323
2078,576.3668
2079,576.4143
2080,576.4926
2081,577.1934
2082,577.3105
2083,577.3378
2084,577.3571
2085,577.3865
2086,577.4919
2087,578.2187
2088,578.2874
2089,578.3591
2090,578.3952
2091,579.2018
2092,579.2855
2093,579.3212
2094,579.3333
2095,579.3581
2096,579.3939
2097,579.4121
2098,580.2029
2099,580.2793
2100,580.3688
2101,580.4098
2102,581.2035
2103,581.289
2104,581.3628
2105,582.1977
2106,582.2866
2107,582.3712
2108,583.2049
2109,583.2891
2110,583.3612
2111,583.414
2112,584.2015
2113,584.2847
2114,584.3633
2115,585.1995
2116,585.2869
2117,585.3567
2118,585.3851
2119,586.2002
2120,586.2461
2121,586.2847
2122,586.3807
2123,586.4071
2124,586.4963
2125,587.211
2126,587.289
2127,587.3905
2128,587.4117
2129,588.2071
2130,588.2902
2131,588.3264
2132,588.3699
2133,588.4065
2134,588.4771
2135,589.2022
2136,589.2965
2137,589.3723
2138,589.4224
2139,589.4741
2140,590.2007
2141,590.2407
2142,590.3
2143,590.3351
2144,590.3749
2145,590.4081
2146,590.4817
2147,591.2061
2148,591.2446
2149,591.2937
2150,591.3286
2151,591.3737
2152,591.4093
2153,592.2171
2154,592.2949
2155,592.3729
2156,592.4121
2157,593.2115
2158,593.2933
2159,593.3269
2160,593.3666
2161,593.4053
2162,594.1989
2163,594.2937
2164,594.374
2165,594.5012
2166,594.571
2167,594.6468
2168,594.7904
2169,594.9949
2170,595.0925
2171,595.2053
2172,595.2968
2173,595.3304
2174,595.3729
2175,595.4199
2176,595.498
2177,595.8512
2178,596.2076
2179,596.2992
2180,596.3357
2181,596.3673
2182,596.4006
2183,596.4172
2184,596.4999
2185,597.2092
2186,597.2996
2187,597.4096
2188,597.4337
2189,598.2157
2190,598.2979
2191,598.3661
2192,598.464
2193,598.5091
2194,599.2143
2195,599.296
2196,599.3406
2197,599.3727
2198,599.4039
2199,599.4618
2200,599.4974
2201,599.5278
2202,600.215
2203,600.2952
2204,600.341
2205,600.3846
2206,600.5082
2207,600.5445
2208,601.2159
2209,601.2575
2210,601.2957
2211,601.3652
2212,601.3939
2213,601.4582
2214,601.4942
2215,601.519
2216,602.2149
2217,602.3034
2218,602.3746
2219,602.4578
2220,602.5159
2221,603.2159
2222,603.3024
2223,603.3712
2224,603.4707
2225,603.503
2226,604.2193
2227,604.3393
2228,604.4184
2229,604.474
2230,605.2172
2231,605.3
2232,605.4765
2233,606.2205
2234,606.2971
2235,606.3754
2236,606.4799
2237,607.2138
2238,608.2112
2239,608.306
2240,608.3771
2241,609.2136
2242,609.3047
2243,609.4024
2244,610.2101
2245,610.3076
2246,610.3687
2247,611.2138
2248,611.2855
2249,611.4827
2250,612.2166
2251,612.2919
2252,612.3709
2253,612.3961
2254,612.4816
2255,613.2141
2256,613.3005
2257,613.3787
2258,613.411
2259,613.493
2260,614.2112
2261,614.3043
2262,614.3398
2263,614.4186
2264,614.4569
2265,614.4975
2266,614.5258
2267,615.1765
2268,615.2073
2269,615.3057
2270,615.4898
2271,616.1863
2272,616.2923
2273,616.3441
2274,616.385
2275,616.4757
2276,617.1994
2277,617.2627
2278,617.3019
2279,617.475
2280,618.2106
2281,618.2649
2282,618.2983
2283,618.534
2284,619.3779
2285,619.4241
2286,620.2174
2287,620.3057
2288,620.391
2289,621.2143
2290,621.3178
2291,621.3911
2292,622.2126
2293,622.2475
2294,622.3187
2295,622.3951
2296,623.2144
2297,623.2759
2298,623.3142
2299,623.3901
2300,623.4343
2301,624.2177
2302,624.2857
2303,624.3145
2304,624.389
2305,624.4835
2306,625.2283
2307,625.2898
2308,625.3326
2309,625.3768
2310,625.4081
2311,625.4234
2312,625.454
2313,626.2291
2314,626.3147
2315,626.344
2316,626.534
2317,627.2319
2318,627.2719
2319,627.3134
2320,627.3763
2321,627.4115
2322,627.4766
2323,627.5351
2324,628.2284
2325,628.2696
2326,628.3056
2327,628.3367
2328,628.3854
2329,628.424
2330,628.4772
2331,628.5136
2332,628.5475
2333,629.2298
2334,629.3168
2335,629.3747
2336,629.4506
2337,629.4881
2338,630.215
2339,630.271
2340,630.3278
2341,630.3759
2342,630.4908
2343,631.1689
2344,631.2776
2345,631.3061
2346,631.3496
2347,631.4924
2348,631.5572
2349,632.1752
2350,632.2123
2351,632.2683
2352,632.3154
2353,632.3813
2354,632.4182
2355,632.501
2356,633.2286
2357,633.2567
2358,633.2816
2359,633.3151
2360,633.38
2361,633.4087
2362,633.4455
2363,633.498
2364,634.2185
2365,634.2757
2366,634.313
2367,634.3476
2368,634.4307
2369,634.5234
2370,635.2248
2371,635.3173
2372,635.388
2373,635.4813
2374,635.5156
2375,636.222
2376,636.3132
2377,636.3502
2378,636.3832
2379,636.4853
2380,636.519
2381,637.2262
2382,637.309
2383,637.4909
2384,638.2276
2385,638.3159
2386,638.3793
2387,638.4199
2388,638.5039
2389,638.5614
2390,639.2351
2391,639.3185
2392,639.3929
2393,639.4417
2394,639.5158
2395,640.2364
2396,640.3113
2397,640.3854
2398,640.4168
2399,640.5152
2400,641.2329
2401,641.308
2402,641.3643
2403,641.3976
2404,641.4347
2405,641.5178
2406,642.24
2407,642.284
2408,642.383
2409,642.4179
2410,642.4879
2411,642.5198
2412,642.5572
2413,643.2362
2414,643.2796
2415,643.3174
2416,643.3491
2417,643.3905
2418,643.426
2419,643.4913
2420,643.5284
2421,644.2339
2422,644.2746
2423,644.3512
2424,644.5045
2425,645.2348
2426,645.3276
2427,645.3884
2428,645.4232
2429,645.4506
2430,645.4954
2431,645.5365
2432,646.2338
2433,646.3167
2434,646.3911
2435,646.5013
2436,647.2303
2437,647.3239
2438,647.3938
2439,647.4376
2440,647.4705
2441,648.2333
2442,648.3235
2443,648.4217
2444,649.3391
2445,649.385
2446,650.2431
2447,650.3163
2448,650.3366
2449,651.2401
2450,651.3176
2451,651.3974
2452,651.4744
2453,652.2426
2454,652.2933
2455,652.3181
2456,652.3855
2457,652.4206
2458,652.4797
2459,653.2402
2460,653.3072
2461,653.382
2462,653.4165
2463,653.4506
2464,653.489
2465,654.2411
2466,654.3222
2467,654.3904
2468,654.4412
2469,654.4968
2470,654.5341
2471,654.5595
2472,655.2459
2473,655.2861
2474,655.316
2475,655.4403
2476,655.503
2477,656.2487
2478,656.2966
2479,656.3241
2480,656.4653
2481,656.5092
2482,656.5782
2483,656.6191
2484,657.1699
2485,657.2101
2486,657.2459
2487,657.2942
2488,657.3292
2489,657.3917
2490,657.4161
2491,657.4304
2492,657.4503
2493,657.4752
2494,657.515
2495,657.5899
2496,658.248
2497,658.3031
2498,658.4517
2499,658.5559
2500,658.588
2501,659.1861
2502,659.2484
2503,659.3308
2504,659.4578
2505,659.5137
2506,660.2463
2507,660.3423
2508,660.4061
2509,660.4187
2510,660.473
2511,660.5123
2512,660.5422
2513,661.186
2514,661.2455
2515,661.3447
2516,661.3893
2517,661.4284
2518,661.4885
2519,662.1875
2520,662.2441
2521,662.2793
2522,662.3334
2523,662.4108
2524,662.4465
2525,662.4925
2526,662.5422
2527,663.1828
2528,663.2491
2529,663.2933
2530,663.3392
2531,663.4287
2532,663.4513
2533,663.5113
2534,664.2506
2535,664.3471
2536,664.3878
2537,664.4555
2538,664.5219
2539,664.6129
2540,665.2407
2541,665.4341
2542,665.5313
2543,665.5789
2544,666.2171
2545,666.2506
2546,666.3994
2547,666.4483
2548,666.5274
2549,666.5829
2550,667.2411
2551,667.3404
2552,667.4091
2553,667.4492
2554,667.5873
2555,668.2472
2556,668.2862
2557,668.3282
2558,668.3582
2559,668.4039
2560,668.4429
2561,668.5883
2562,669.2029
2563,669.2452
2564,669.3412
2565,669.3928
2566,669.4767
2567,669.5212
2568,669.5594
2569,670.2565
2570,670.306
2571,670.352
2572,670.388
2573,670.4278
2574,670.4488
2575,670.5266
2576,670.5892
2577,671.2566
2578,671.3161
2579,671.3659
2580,671.4703
2581,671.5926
2582,672.1987
2583,672.257
2584,672.3274
2585,672.36
2586,672.3926
2587,672.4283
2588,672.4836
2589,672.5197
2590,672.5353
2591,672.5817
2592,673.2584
2593,673.3272
2594,673.3838
2595,673.4282
2596,673.4849
2597,673.5211
2598,673.5369
2599,674.2544
2600,674.3384
2601,674.3884
2602,674.4926
2603,674.529
2604,675.2546
2605,675.3895
2606,675.4281
2607,675.4889
2608,675.5229
2609,676.2263
2610,676.2573
2611,676.3944
2612,676.4877
2613,677.2589
2614,677.3446
2615,677.3863
2616,677.4925
2617,677.5331
2618,678.2543
2619,678.3722
2620,678.4346
2621,678.4677
2622,678.5069
2623,678.5361
2624,679.3503
2625,679.3938
2626,679.4618
2627,679.4999
2628,680.2592
2629,680.3516
2630,680.4028
2631,680.4154
2632,680.4486
2633,680.4617
2634,680.4996
2635,681.2228
2636,681.2563
2637,681.3573
2638,681.4068
2639,681.4409
2640,681.4521
2641,681.4717
2642,681.5069
2643,681.5464
2644,682.2113
2645,682.26
2646,682.3284
2647,682.3374
2648,682.4252
2649,682.4385
2650,682.4526
2651,682.5091
2652,682.5935
2653,683.2313
2654,683.2714
2655,683.3042
2656,683.413
2657,683.4421
2658,683.513
2659,683.5978
2660,683.646
2661,684.241
2662,684.4128
2663,684.4296
2664,684.4663
2665,684.5061
2666,684.5506
2667,684.6037
2668,684.6386
2669,685.2631
2670,685.3071
2671,685.3414
2672,685.3716
2673,685.4153
2674,685.454
2675,685.4862
2676,685.5256
2677,685.549
2678,685.607
2679,686.2589
2680,686.35
2681,686.3848
2682,686.4888
2683,686.5293
2684,686.6121
2685,687.2611
2686,687.2974
2687,687.3855
2688,687.4212
2689,687.5006
2690,687.5415
2691,687.5851
2692,687.6202
2693,688.2626
2694,688.3196
2695,688.3434
2696,688.3861
2697,688.4983
2698,688.5119
2699,688.543
2700,688.5756
2701,689.2344
2702,689.2621
2703,689.3035
2704,689.3419
2705,689.351
2706,689.3892
2707,689.4521
2708,689.488
2709,689.5516
2710,690.2589
2711,690.3573
2712,690.4014
2713,690.4638
2714,690.4952
2715,690.5124
2716,690.5638
2717,691.2631
2718,691.4011
2719,691.496
2720,691.5538
2721,692.262
2722,692.3612
2723,692.3979
2724,692.4964
2725,693.262
2726,693.3708
2727,693.4108
2728,693.4378
2729,693.447
2730,693.4856
2731,693.5286
2732,694.2619
2733,694.4008
2734,694.4865
2735,694.5269
2736,695.2666
2737,695.3762
2738,695.417
2739,695.4397
2740,695.4696
2741,696.2712
2742,696.3428
2743,696.3883
2744,696.4263
2745,696.476
2746,696.6015
2747,697.2361
2748,697.2723
2749,697.3082
2750,697.3339
2751,697.38
2752,697.4177
2753,697.4295
2754,697.4484
2755,697.4839
2756,697.5433
2757,698.2709
2758,698.3729
2759,698.4216
2760,698.498
2761,698.5369
2762,698.5432
2763,698.5613
2764,698.5998
2765,699.1972
2766,699.2671
2767,699.3101
2768,699.3312
2769,699.385
2770,699.4244
2771,699.5642
2772,700.2735
2773,700.3069
2774,700.3268
2775,700.3565
2776,700.3728
2777,700.4385
2778,700.473
2779,700.5595
2780,700.603
2781,701.2697
2782,701.407
2783,701.518
2784,701.5593
2785,701.6106
2786,702.2686
2787,702.3349
2788,702.3647
2789,702.4066
2790,702.4788
2791,702.528
2792,702.6163
2793,703.2709
2794,703.3175
2795,703.3451
2796,703.3631
2797,703.4101
2798,703.4646
2799,703.5119
2800,704.2751
2801,704.3203
2802,704.3383
2803,704.3622
2804,704.4088
2805,704.5247
2806,705.2687
2807,705.3233
2808,705.3566
2809,705.3935
2810,705.5061
2811,705.5554
2812,706.3098
2813,706.3685
2814,706.4136
2815,706.4332
2816,706.5096
2817,707.2276
2818,707.2695
2819,707.3097
2820,707.347
2821,707.3849
2822,707.439
2823,707.478
2824,707.5173
2825,708.2805
2826,708.3107
2827,708.3267
2828,708.354
2829,708.3901
2830,708.5086
2831,708.5269
2832,708.5666
2833,709.2661
2834,709.2986
2835,709.3731
2836,709.4188
2837,709.4749
2838,709.5207
2839,709.5659
2840,709.596
2841,710.2724
2842,710.3303
2843,710.3729
2844,710.4098
2845,710.442
2846,710.4736
2847,710.4926
2848,710.5989
2849,711.2723
2850,711.311
2851,711.4956
2852,711.577
2853,711.6217
2854,712.27
2855,712.4057
2856,712.4396
2857,712.4745
2858,712.5084
2859,712.5862
2860,712.6405
2861,713.2764
2862,713.316
2863,713.3925
2864,713.4419
2865,713.4757
2866,713.5161
2867,713.559
2868,713.5907
2869,713.6497
2870,714.2756
2871,714.3231
2872,714.3434
2873,714.3946
2874,714.4385
2875,714.5186
2876,714.5569
2877,714.6498
2878,715.2793
2879,715.3337
2880,715.3969
2881,715.45
2882,715.5056
2883,715.5756
2884,715.6112
2885,715.6502
2886,716.281
2887,716.4032
2888,716.4747
2889,716.5225
2890,716.5701
2891,716.6014
2892,716.642
2893,717.2786
2894,717.3126
2895,717.3596
2896,717.5123
2897,717.564
2898,718.2783
2899,718.4083
2900,718.4981
2901,718.5312
2902,718.572
2903,718.6111
2904,719.2819
2905,719.3113
2906,719.3486
2907,719.4126
2908,719.4654
2909,719.5243
2910,720.2822
2911,720.3264
2912,720.3975
2913,720.4474
2914,720.5052
2915,720.5638
2916,721.281
2917,721.3846
2918,721.4577
2919,721.4916
2920,721.54
2921,722.2848
2922,722.3413
2923,722.3897
2924,722.4407
2925,723.2852
2926,723.3644
2927,723.3941
2928,723.4371
2929,723.5075
2930,723.5465
2931,724.2497
2932,724.3071
2933,724.3304
2934,724.3967
2935,724.4385
2936,724.4464
2937,724.4828
2938,724.5175
2939,724.5628
2940,725.2614
2941,725.2969
2942,725.3392
2943,725.3544
2944,725.4057
2945,725.5142
2946,726.3368
2947,726.3654
2948,726.3741
2949,726.4113
2950,726.4515
2951,726.5344
2952,726.6203
2953,727.2966
2954,727.3348
2955,727.356
2956,727.3769
2957,727.4187
2958,727.5351
2959,727.5767
2960,728.2472
2961,728.2898
2962,728.3339
2963,728.3797
2964,728.4155
2965,728.4597
2966,728.5513
2967,728.6339
2968,729.2508
2969,729.2922
2970,729.3749
2971,729.417
2972,729.4602
2973,729.5069
2974,729.5503
2975,729.5871
2976,730.2782
2977,730.3355
2978,730.383
2979,730.5602
2980,730.6453
2981,731.278
2982,731.3858
2983,731.4336
2984,731.4704
2985,731.564
2986,732.2772
2987,732.3764
2988,732.4432
2989,732.5032
2990,733.2773
2991,733.3645
2992,733.4229
2993,733.4612
2994,733.5144
2995,733.564
2996,734.2759
2997,734.3714
2998,734.4128
2999,734.462
3000,734.5267
3001,735.3754
3002,735.4199
3003,735.4749
3004,735.5557
3005,736.2718
3006,736.3099
3007,736.3422
3008,736.3799
3009,736.4834
3010,736.5391
3011,736.5735
3012,737.3314
3013,737.3811
3014,737.509
3015,737.5522
3016,738.2925
3017,738.3812
3018,738.4745
3019,738.5184
3020,739.2925
3021,739.384
3022,739.451
3023,739.5071
3024,739.5517
3025,739.6031
3026,740.2844
3027,740.3334
3028,740.3681
3029,740.3994
3030,740.4539
3031,740.4794
3032,740.5196
3033,740.6098
3034,741.2978
3035,741.3435
3036,741.3676
3037,741.4018
3038,741.4623
3039,741.5145
3040,741.5719
3041,741.6225
3042,742.2924
3043,742.4028
3044,742.5413
3045,742.6268
3046,743.2998
3047,743.3575
3048,743.4152
3049,743.4658
3050,743.5385
3051,743.5772
3052,743.6232
3053,744.2533
3054,744.2946
3055,744.3636
3056,744.4126
3057,744.5132
3058,744.5556
3059,744.5954
3060,744.6361
3061,745.2615
3062,745.2966
3063,745.3322
3064,745.3581
3065,745.3981
3066,745.4969
3067,745.5578
3068,746.2583
3069,746.3022
3070,746.3525
3071,746.3947
3072,746.4275
3073,746.4625
3074,746.5131
3075,746.5505
3076,746.5976
3077,746.6403
3078,747.2475
3079,747.2933
3080,747.3505
3081,747.376
3082,747.475
3083,747.5147
3084,748.2467
3085,748.2947
3086,748.3397
3087,748.3656
3088,748.4079
3089,748.4751
3090,749.2531
3091,749.2981
3092,749.3698
3093,749.4101
3094,749.4795
3095,749.5243
3096,750.293
3097,750.3375
3098,750.4019
3099,750.4419
3100,750.5434
3101,751.2451
3102,751.2925
3103,751.3982
3104,751.447
3105,751.4634
3106,751.5395
3107,751.5875
3108,752.2557
3109,752.3024
3110,752.3554
3111,752.3702
3112,752.4034
3113,752.4484
3114,752.508
3115,752.5605
3116,753.301
3117,753.3558
3118,753.4495
3119,753.5357
3120,753.5969
3121,753.6329
3122,754.2898
3123,754.4006
3124,754.4537
3125,754.5403
3126,754.5709
3127,754.6094
3128,755.2852
3129,755.382
3130,755.4507
3131,755.5521
3132,755.6161
3133,756.2842
3134,756.3865
3135,756.431
3136,756.5652
3137,756.6286
3138,757.2754
3139,757.3232
3140,757.4605
3141,757.5647
3142,757.629
3143,758.2793
3144,758.3381
3145,758.3832
3146,758.4642
3147,758.5148
3148,758.5696
3149,759.2737
3150,759.3782
3151,759.4739
3152,759.579
3153,760.276
3154,760.3891
3155,760.4748
3156,760.5398
3157,761.2817
3158,761.3875
3159,761.4937
3160,762.3312
3161,762.3859
3162,762.5438
3163,762.5815
3164,763.2855
3165,763.3357
3166,763.3914
3167,763.5086
3168,763.5509
3169,764.2784
3170,764.347
3171,764.3903
3172,764.5298
3173,764.5736
3174,765.3086
3175,765.3782
3176,765.4153
3177,765.5219
3178,765.5661
3179,766.2592
3180,766.3087
3181,766.3654
3182,766.4188
3183,766.5421
3184,767.309
3185,767.3534
3186,767.4245
3187,767.5019
3188,767.5416
3189,767.5851
3190,767.6311
3191,768.2609
3192,768.3114
3193,768.3569
3194,768.4168
3195,768.4714
3196,768.5158
3197,768.556
3198,768.623
3199,769.3079
3200,769.4168
3201,769.4673
3202,769.5111
3203,769.5559
3204,769.6254
3205,770.312
3206,770.3634
3207,770.4055
3208,770.4544
3209,770.5012
3210,770.5728
3211,770.6489
3212,771.3013
3213,771.356
3214,771.4186
3215,771.5275
3216,771.5718
3217,771.6466
3218,772.2914
3219,772.371
3220,772.4113
3221,772.4976
3222,772.533
3223,772.5851
3224,772.6493
3225,773.3041
3226,773.424
3227,773.4632
3228,773.5384
3229,773.5858
3230,773.649
3231,774.301
3232,774.4086
3233,774.455
3234,774.5889
3235,775.3101
3236,775.4735
3237,775.5467
3238,775.6495
3239,776.3087
3240,776.4254
3241,776.4582
3242,776.4909
3243,776.5189
3244,776.5575
3245,777.3109
3246,777.4027
3247,777.4592
3248,777.5587
3249,778.3095
3250,778.4041
3251,778.5717
3252,778.618
3253,779.2626
3254,779.3086
3255,779.4038
3256,779.5736
3257,779.6247
3258,780.2859
3259,780.5014
3260,780.5673
3261,781.291
3262,781.4724
3263,781.5226
3264,781.5666
3265,781.6471
3266,782.2718
3267,782.4871
3268,782.5653
3269,782.6499
3270,783.2889
3271,783.4759
3272,783.5603
3273,783.6408
3274,784.2874
3275,784.4759
3276,784.5751
3277,784.6272
3278,785.2836
3279,785.3881
3280,785.4897
3281,785.5669
3282,785.6447
3283,786.2907
3284,786.3945
3285,786.5029
3286,786.5517
3287,786.6421
3288,787.2976
3289,787.3468
3290,787.3955
3291,787.496
3292,788.2923
3293,788.396
3294,788.4734
3295,788.5554
3296,788.606
3297,789.291
3298,789.4028
3299,789.4788
3300,789.5388
3301,789.587
3302,790.3922
3303,790.4537
3304,790.4954
3305,790.5526
3306,790.6156
3307,791.2796
3308,791.3231
3309,791.4046
3310,791.5481
3311,791.5911
3312,792.3168
3313,792.4003
3314,792.4536
3315,792.5567
3316,792.5979
3317,793.3211
3318,793.4519
3319,793.6044
3320,793.6411
3321,794.3161
3322,794.4455
3323,794.4867
3324,794.5735
3325,794.6235
3326,795.3122
3327,795.4199
3328,795.5737
3329,795.6373
3330,795.6921
3331,796.3102
3332,796.45
3333,796.4997
3334,796.5823
3335,797.3062
3336,797.4444
3337,797.5351
3338,797.5828
3339,797.6612
3340,797.7231
3341,798.31
3342,798.5012
3343,798.5538
3344,798.6638
3345,799.3133
3346,799.4487
3347,799.4987
3348,799.5625
3349,799.6748
3350,800.3026
3351,800.5548
3352,800.6085
3353,800.6733
3354,801.298
3355,801.4514
3356,801.5664
3357,801.6794
3358,802.3032
3359,802.3731
3360,802.5615
3361,803.4413
3362,803.5482
3363,804.3112
3364,804.4459
3365,804.5291
3366,804.585
3367,805.5586
3368,805.6125
3369,806.297
3370,806.4188
3371,806.5729
3372,807.3143
3373,807.4905
3374,807.5558
3375,807.6102
3376,808.5676
3377,808.6136
3378,809.3187
3379,809.4566
3380,809.5604
3381,809.6395
3382,810.5998
3383,810.6611
3384,811.5739
3385,811.6169
3386,811.6583
3387,812.5648
3388,812.6395
3389,813.6676
3390,814.5651
3391,815.3244
3392,815.4335
3393,815.5483
3394,815.6714
3395,816.3267
3396,816.4459
3397,816.5704
3398,816.6246
3399,817.3257
3400,817.4507
3401,817.5615
3402,818.3228
3403,818.466
3404,818.5956
3405,818.6454
3406,819.3254
3407,819.4563
3408,819.5373
3409,819.6407
3410,820.3136
3411,820.4335
3412,820.5841
3413,820.639
3414,820.6794
3415,821.319
3416,821.4669
3417,821.6477
3418,822.3139
3419,822.497
3420,822.5761
3421,823.3283
3422,823.4679
3423,823.5674
3424,823.6243
3425,824.3309
3426,824.4871
3427,824.5613
3428,824.6067
3429,824.6562
3430,825.3005
3431,825.6188
3432,825.6806
3433,826.2959
3434,826.5666
3435,827.6219
3436,827.697
3437,828.55
3438,828.6428
3439,829.5641
3440,829.6229
3441,830.3122
3442,830.5636
3443,830.6432
3444,831.3175
3445,831.4635
3446,831.5595
3447,831.6224
3448,832.3158
3449,832.5218
3450,832.5712
3451,832.6435
3452,833.3181
3453,833.4611
3454,833.5609
3455,833.6445
3456,834.31
3457,834.46
3458,834.6074
3459,835.3306
3460,835.5473
3461,835.6021
3462,836.5574
3463,836.6392
3464,837.5681
3465,837.6716
3466,838.4646
3467,838.5697
3468,839.6885
3469,840.568
3470,840.6289
3471,840.6922
3472,841.5984
3473,841.6994
3474,842.7012
3475,843.5989
3476,844.5773
3477,844.6436
3478,845.3191
3479,845.5733
3480,845.643
3481,846.3222
3482,846.5778
3483,846.6578
3484,847.3197
3485,847.5756
3486,847.6588
3487,848.3301
3488,848.5739
3489,849.3179
3490,849.5759
3491,849.6601
3492,850.5759
3493,850.6641
3494,851.5813
3495,851.6494
3496,852.4417
3497,852.5902
3498,853.6084
3499,853.7032
3500,854.5811
3501,854.6543
3502,854.7085
3503,855.6336
3504,855.7045
3505,857.5078
3506,857.6287
3507,858.5987
3508,858.6502
3509,859.567
3510,860.3508
3511,860.6313
3512,861.3409
3513,861.6193
3514,861.6748
3515,862.3302
3516,862.5686
3517,862.659
3518,862.7385
3519,863.3329
3520,863.5733
3521,863.6879
3522,864.3456
3523,864.4875
3524,864.5828
3525,865.5109
3526,865.6204
3527,865.699
3528,865.7542
3529,866.4437
3530,866.5866
3531,866.6047
3532,866.6227
3533,866.6428
3534,866.6733
3535,866.7118
3536,867.4493
3537,867.5451
3538,867.625
3539,867.7203
3540,868.546
3541,868.6079
3542,868.7224
3543,869.3717
3544,869.5888
3545,869.7326
3546,870.6455
3547,870.7306
3548,871.592
3549,873.3105
3550,873.5992
3551,874.6094
3552,874.6861
3553,875.3449
3554,875.6035
3555,875.763
3556,876.3349
3557,876.6085
3558,876.6407
3559,876.7549
3560,877.6076
3561,877.7035
3562,877.7466
3563,878.3485
3564,878.5824
3565,878.7085
3566,879.507
3567,879.6177
3568,879.718
3569,880.459
3570,880.6029
3571,880.6736
3572,880.7263
3573,881.462
3574,881.6125
3575,882.3398
3576,882.4752
3577,882.6151
3578,883.5434
3579,883.6675
3580,883.7249
3581,884.7157
3582,885.5571
3583,885.6109
3584,885.6581
3585,886.336
3586,886.4556
3587,886.5605
3588,887.3449
3589,887.4718
3590,887.5709
3591,887.6264
3592,887.7062
3593,888.4499
3594,888.5827
3595,888.6785
3596,888.7523
3597,889.3509
3598,889.5984
3599,889.6432
3600,889.7086
3601,890.47
3602,890.5342
3603,890.6167
3604,890.6797
3605,890.7209
3606,891.3862
3607,891.4567
3608,891.5112
3609,891.559
3610,891.6109
3611,891.7219
3612,891.7636
3613,892.404
3614,892.4667
3615,892.542
3616,892.6138
3617,892.6749
3618,892.6984
3619,892.7263
3620,892.7512
3621,893.3641
3622,893.4044
3623,893.4824
3624,893.539
3625,893.6186
3626,893.7406
3627,894.3723
3628,894.4751
3629,894.544
3630,894.746
3631,895.4781
3632,895.5936
3633,895.7444
3634,895.7996
3635,896.4101
3636,896.4731
3637,896.5959
3638,896.6337
3639,896.7467
3640,897.6017
3641,897.672
3642,897.7535
3643,898.3456
3644,898.4366
3645,898.4961
3646,898.6482
3647,898.7651
3648,899.4853
3649,899.6094
3650,900.4952
3651,900.5883
3652,900.7686
3653,901.7162
3654,901.7694
3655,902.434
3656,902.494
3657,902.5909
3658,902.6482
3659,902.7477
3660,903.3398
3661,903.6411
3662,903.7347
3663,904.6586
3664,905.4515
3665,905.7362
3666,906.4737
3667,906.5801
3668,906.624
